# 6442, 1590253813
#  dongle_time, rssi, ch, mac, adv_packet                                                          
    3659228,-77,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040530100000000000000000000000019C0
    3659249,-82,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD00000040590100000000000000000000000019C0
    3659270,-86,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040C80100000000000000000000000019C0
    3661513,-77,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040800100000000000000000000000019C0
    3661571,-83,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040530100000000000000000000000019C0
    3661592,-87,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040C90100000000000000000000000019C0
    3661612,-74,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E00000000000000000000000000019C0
    3661633,-77,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040800100000000000000000000000019C0
    3661672,-85,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040530100000000000000000000000019C0
    3661725,-77,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040800100000000000000000000000019C0
    3661776,-83,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040530100000000000000000000000019C0
    3661797,-85,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040C90100000000000000000000000019C0
    3661826,-77,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040800100000000000000000000000019C0
    3664092,-85,39,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405A0100000000000000000000000019C0
    3664116,-79,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040540100000000000000000000000019C0
    3664137,-76,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E00000000000000000000000000019C0
    3664157,-86,39,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040810100000000000000000000000019C0
    3664199,-84,39,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405A0100000000000000000000000019C0
    3664220,-79,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040540100000000000000000000000019C0
    3664242,-75,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E00000000000000000000000000019C0
    3664265,-87,39,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040810100000000000000000000000019C0
    3664307,-84,39,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405A0100000000000000000000000019C0
    3664328,-79,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040540100000000000000000000000019C0
    3664348,-75,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E00000000000000000000000000019C0
    3664369,-86,39,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040810100000000000000000000000019C0
    3669199,-79,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040540100000000000000000000000019C0
    3669223,-79,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040810100000000000000000000000019C0
    3669244,-71,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E00000000000000000000000000019C0
    3669265,-82,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405A0100000000000000000000000019C0
    3669290,-84,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040C90100000000000000000000000019C0
    3669311,-79,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040540100000000000000000000000019C0
    3669332,-80,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040810100000000000000000000000019C0
    3669353,-71,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E00000000000000000000000000019C0
    3669373,-82,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405A0100000000000000000000000019C0
    3669394,-83,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040C90100000000000000000000000019C0
    3669415,-79,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040540100000000000000000000000019C0
    3669436,-79,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040810100000000000000000000000019C0
    3669456,-82,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405A0100000000000000000000000019C0
    3669477,-71,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E00000000000000000000000000019C0
    3669499,-84,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040C90100000000000000000000000019C0
    3671770,-77,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E00000000000000000000000000019C0
    3671814,-76,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040810100000000000000000000000019C0
    3671835,-84,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040CA0100000000000000000000000019C0
    3671878,-76,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E00000000000000000000000000019C0
    3671921,-76,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040810100000000000000000000000019C0
    3671943,-85,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040CA0100000000000000000000000019C0
    3671963,-85,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040540100000000000000000000000019C0
    3672023,-76,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040810100000000000000000000000019C0
    3672052,-86,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040CA0100000000000000000000000019C0
    3672073,-86,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040540100000000000000000000000019C0
    3674312,-86,39,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405B0100000000000000000000000019C0
    3674352,-87,39,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040820100000000000000000000000019C0
    3674383,-91,39,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040CA0100000000000000000000000019C0
    3674404,-74,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E10000000000000000000000000019C0
    3674424,-78,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040550100000000000000000000000019C0
    3674445,-85,39,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405B0100000000000000000000000019C0
    3674466,-87,39,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040820100000000000000000000000019C0
    3674497,-74,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E10000000000000000000000000019C0
    3674520,-79,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040550100000000000000000000000019C0
    3674541,-85,39,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405B0100000000000000000000000019C0
    3674562,-87,39,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040820100000000000000000000000019C0
    3674600,-77,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E10000000000000000000000000019C0
    3674623,-79,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040550100000000000000000000000019C0
    3674643,-85,39,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405B0100000000000000000000000019C0
    3676915,-83,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040CA0100000000000000000000000019C0
    3676935,-80,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E10000000000000000000000000019C0
    3676956,-80,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040550100000000000000000000000019C0
    3676977,-83,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405B0100000000000000000000000019C0
    3677023,-83,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040CA0100000000000000000000000019C0
    3677043,-70,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E10000000000000000000000000019C0
    3677064,-81,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040550100000000000000000000000019C0
    3677085,-82,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405B0100000000000000000000000019C0
    3677106,-79,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040820100000000000000000000000019C0
    3677131,-83,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040CA0100000000000000000000000019C0
    3677152,-69,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E10000000000000000000000000019C0
    3677173,-80,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040550100000000000000000000000019C0
    3677193,-82,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405B0100000000000000000000000019C0
    3677214,-80,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040820100000000000000000000000019C0
    3679456,-86,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040CA0100000000000000000000000019C0
    3679476,-71,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E10000000000000000000000000019C0
    3679497,-85,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040550100000000000000000000000019C0
    3679518,-76,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040820100000000000000000000000019C0
    3679565,-72,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E10000000000000000000000000019C0
    3679586,-86,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040550100000000000000000000000019C0
    3679608,-76,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040820100000000000000000000000019C0
    3679665,-86,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040CA0100000000000000000000000019C0
    3679686,-72,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E10000000000000000000000000019C0
    3679711,-76,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040820100000000000000000000000019C0
    3682019,-79,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040550100000000000000000000000019C0
    3682040,-87,39,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040820100000000000000000000000019C0
    3682061,-85,39,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405B0100000000000000000000000019C0
    3682093,-71,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E10000000000000000000000000019C0
    3682114,-90,39,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040CB0100000000000000000000000019C0
    3682135,-79,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040550100000000000000000000000019C0
    3682156,-88,39,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040820100000000000000000000000019C0
    3682176,-85,39,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405B0100000000000000000000000019C0
    3682201,-72,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E10000000000000000000000000019C0
    3682230,-79,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040550100000000000000000000000019C0
    3682253,-88,39,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040820100000000000000000000000019C0
    3682274,-85,39,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405B0100000000000000000000000019C0
    3682308,-73,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E10000000000000000000000000019C0
    3684594,-82,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405C0100000000000000000000000019C0
    3684615,-70,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E20000000000000000000000000019C0
    3684636,-86,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040CB0100000000000000000000000019C0
    3684657,-80,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040560100000000000000000000000019C0
    3684684,-81,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040830100000000000000000000000019C0
    3684705,-82,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405C0100000000000000000000000019C0
    3684726,-68,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E20000000000000000000000000019C0
    3684747,-90,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040CB0100000000000000000000000019C0
    3684767,-80,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040560100000000000000000000000019C0
    3684788,-85,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040830100000000000000000000000019C0
    3684809,-81,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405C0100000000000000000000000019C0
    3684830,-67,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E20000000000000000000000000019C0
    3684855,-77,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040560100000000000000000000000019C0
    3687143,-81,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040CB0100000000000000000000000019C0
    3687164,-76,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E20000000000000000000000000019C0
    3687185,-79,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040560100000000000000000000000019C0
    3687223,-86,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040830100000000000000000000000019C0
    3687251,-80,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040CB0100000000000000000000000019C0
    3687272,-76,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E20000000000000000000000000019C0
    3687293,-79,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040560100000000000000000000000019C0
    3687329,-89,38,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405C0100000000000000000000000019C0
    3687350,-86,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040830100000000000000000000000019C0
    3687371,-79,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040CB0100000000000000000000000019C0
    3687391,-76,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E20000000000000000000000000019C0
    3687412,-79,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040560100000000000000000000000019C0
    3689669,-84,39,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040830100000000000000000000000019C0
    3689690,-82,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E20000000000000000000000000019C0
    3689710,-87,39,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040CB0100000000000000000000000019C0
    3689731,-81,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040560100000000000000000000000019C0
    3689771,-86,39,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040830100000000000000000000000019C0
    3689793,-83,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E20000000000000000000000000019C0
    3689819,-78,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040560100000000000000000000000019C0
    3689879,-87,39,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040830100000000000000000000000019C0
    3689900,-83,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E20000000000000000000000000019C0
    3689922,-79,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040560100000000000000000000000019C0
    3689973,-87,39,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405C0100000000000000000000000019C0
    3689994,-86,39,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040830100000000000000000000000019C0
    3692230,-86,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040CC0100000000000000000000000019C0
    3692251,-77,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040560100000000000000000000000019C0
    3692272,-66,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E20000000000000000000000000019C0
    3692292,-86,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405C0100000000000000000000000019C0
    3692313,-86,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040830100000000000000000000000019C0
    3692340,-76,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040560100000000000000000000000019C0
    3692361,-67,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E20000000000000000000000000019C0
    3692392,-86,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405C0100000000000000000000000019C0
    3692413,-80,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040830100000000000000000000000019C0
    3692445,-81,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040CC0100000000000000000000000019C0
    3692466,-76,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040560100000000000000000000000019C0
    3692500,-86,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405C0100000000000000000000000019C0
    3692521,-80,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040830100000000000000000000000019C0
    3694836,-91,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040840100000000000000000000000019C0
    3694868,-74,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E30000000000000000000000000019C0
    3694889,-82,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040570100000000000000000000000019C0
    3694910,-80,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040CC0100000000000000000000000019C0
    3694973,-74,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E30000000000000000000000000019C0
    3694994,-80,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040CC0100000000000000000000000019C0
    3695082,-75,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E30000000000000000000000000019C0
    3695103,-82,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040570100000000000000000000000019C0
    3695124,-80,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040CC0100000000000000000000000019C0
    3697366,-87,39,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405D0100000000000000000000000019C0
    3697395,-84,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E30000000000000000000000000019C0
    3697417,-85,39,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040CC0100000000000000000000000019C0
    3697438,-85,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040570100000000000000000000000019C0
    3697525,-86,39,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040CC0100000000000000000000000019C0
    3697545,-85,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040570100000000000000000000000019C0
    3697567,-87,39,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405D0100000000000000000000000019C0
    3697602,-84,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E30000000000000000000000000019C0
    3697627,-86,39,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040CC0100000000000000000000000019C0
    3697648,-85,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040570100000000000000000000000019C0
    3699914,-79,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040840100000000000000000000000019C0
    3699936,-69,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E30000000000000000000000000019C0
    3699957,-85,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040CC0100000000000000000000000019C0
    3699977,-77,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040570100000000000000000000000019C0
    3700002,-83,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405D0100000000000000000000000019C0
    3700023,-79,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040840100000000000000000000000019C0
    3700044,-67,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E30000000000000000000000000019C0
    3700078,-77,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040570100000000000000000000000019C0
    3700107,-83,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405D0100000000000000000000000019C0
    3700128,-79,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040840100000000000000000000000019C0
    3700148,-66,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E30000000000000000000000000019C0
    3700169,-85,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040CC0100000000000000000000000019C0
    3700190,-77,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040570100000000000000000000000019C0
    3700210,-83,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405D0100000000000000000000000019C0
    3702518,-80,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040570100000000000000000000000019C0
    3702543,-86,38,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405D0100000000000000000000000019C0
    3702620,-80,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040570100000000000000000000000019C0
    3702643,-86,38,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405D0100000000000000000000000019C0
    3702664,-81,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040CD0100000000000000000000000019C0
    3702684,-75,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E30000000000000000000000000019C0
    3702726,-79,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040570100000000000000000000000019C0
    3702762,-81,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040CD0100000000000000000000000019C0
    3702783,-75,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E30000000000000000000000000019C0
    3705071,-88,39,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405E0100000000000000000000000019C0
    3705091,-85,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040570100000000000000000000000019C0
    3705112,-86,39,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040CD0100000000000000000000000019C0
    3705133,-85,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040E40000000000000000000000000019C0
    3705173,-89,39,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000405E0100000000000000000000000019C0
    3705194,-85,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040570100000000000000000000000019C0
