# 6201, 1589651660
#  dongle_time, rssi, mac, adv_packet                                                              
   27792172, -59, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D30A00000000000000000000000019C0
   27792278, -58, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D30A00000000000000000000000019C0
   27794611, -66, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D30A00000000000000000000000019C0
   27794712, -69, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D30A00000000000000000000000019C0
   27794821, -70, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D30A00000000000000000000000019C0
   27797149, -75, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D40A00000000000000000000000019C0
   27797255, -73, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D40A00000000000000000000000019C0
   27797364, -77, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D40A00000000000000000000000019C0
   27799798, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D40A00000000000000000000000019C0
   27799900, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D40A00000000000000000000000019C0
   27800003, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D40A00000000000000000000000019C0
   27802335, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D40A00000000000000000000000019C0
   27802443, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D40A00000000000000000000000019C0
   27802547, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D40A00000000000000000000000019C0
   27804871, -79, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D40A00000000000000000000000019C0
   27804979, -74, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D40A00000000000000000000000019C0
   27805088, -76, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D40A00000000000000000000000019C0
   27807407, -89, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D50A00000000000000000000000019C0
   27810031, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D50A00000000000000000000000019C0
   27810139, -88, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D50A00000000000000000000000019C0
   27810239, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D50A00000000000000000000000019C0
   27817847, -91, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D50A00000000000000000000000019C0
   27820279, -73, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D60A00000000000000000000000019C0
   27820380, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D60A00000000000000000000000019C0
   27820484, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D60A00000000000000000000000019C0
   27822792, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D60A00000000000000000000000019C0
   27822893, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D60A00000000000000000000000019C0
   27822997, -88, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D60A00000000000000000000000019C0
   27825322, -79, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D60A00000000000000000000000019C0
   27825431, -68, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D60A00000000000000000000000019C0
   27825532, -67, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D60A00000000000000000000000019C0
   27828185, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D60A00000000000000000000000019C0
   27838213, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D70A00000000000000000000000019C0
   27838315, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D70A00000000000000000000000019C0
   27838424, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D70A00000000000000000000000019C0
   27840731, -89, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D80A00000000000000000000000019C0
   27840833, -89, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D80A00000000000000000000000019C0
   27840934, -79, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D80A00000000000000000000000019C0
   27843253, -67, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D80A00000000000000000000000019C0
   27843360, -68, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D80A00000000000000000000000019C0
   27843460, -69, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D80A00000000000000000000000019C0
   27845792, -78, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D80A00000000000000000000000019C0
   27845893, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D80A00000000000000000000000019C0
   27846001, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D80A00000000000000000000000019C0
   27848420, -70, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D80A00000000000000000000000019C0
   27848527, -70, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D80A00000000000000000000000019C0
   27848637, -70, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D80A00000000000000000000000019C0
   27850979, -74, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D90A00000000000000000000000019C0
   27851088, -75, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D90A00000000000000000000000019C0
   27851194, -75, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D90A00000000000000000000000019C0
   27853515, -79, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D90A00000000000000000000000019C0
   27853720, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D90A00000000000000000000000019C0
   27856125, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D90A00000000000000000000000019C0
   27856225, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D90A00000000000000000000000019C0
   27856327, -77, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D90A00000000000000000000000019C0
   27858657, -69, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D90A00000000000000000000000019C0
   27858766, -72, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D90A00000000000000000000000019C0
   27858869, -74, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D90A00000000000000000000000019C0
   27861223, -77, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040D90A00000000000000000000000019C0
   27861327, -74, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DA0A00000000000000000000000019C0
   27861428, -74, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DA0A00000000000000000000000019C0
   27863742, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DA0A00000000000000000000000019C0
   27863846, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DA0A00000000000000000000000019C0
   27863953, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DA0A00000000000000000000000019C0
   27866286, -55, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DA0A00000000000000000000000019C0
   27866390, -57, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DA0A00000000000000000000000019C0
   27866491, -59, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DA0A00000000000000000000000019C0
   27868918, -67, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DA0A00000000000000000000000019C0
   27869020, -67, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DA0A00000000000000000000000019C0
   27869121, -67, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DA0A00000000000000000000000019C0
   27871432, -70, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DA0A00000000000000000000000019C0
   27871534, -69, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DA0A00000000000000000000000019C0
   27871635, -68, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DA0A00000000000000000000000019C0
   27874043, -76, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DB0A00000000000000000000000019C0
   27874144, -78, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DB0A00000000000000000000000019C0
   27874245, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DB0A00000000000000000000000019C0
   27876569, -62, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DB0A00000000000000000000000019C0
   27876676, -62, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DB0A00000000000000000000000019C0
   27876780, -61, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DB0A00000000000000000000000019C0
   27879115, -59, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DB0A00000000000000000000000019C0
   27879221, -59, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DB0A00000000000000000000000019C0
   27879325, -60, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DB0A00000000000000000000000019C0
   27881655, -60, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DB0A00000000000000000000000019C0
   27881762, -62, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DB0A00000000000000000000000019C0
   27881871, -64, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DB0A00000000000000000000000019C0
   27886800, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DC0A00000000000000000000000019C0
   27886900, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DC0A00000000000000000000000019C0
   27887004, -79, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DC0A00000000000000000000000019C0
   27889339, -72, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DC0A00000000000000000000000019C0
   27889441, -70, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DC0A00000000000000000000000019C0
   27889545, -70, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DC0A00000000000000000000000019C0
   27891957, -62, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DC0A00000000000000000000000019C0
   27892067, -62, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DC0A00000000000000000000000019C0
   27892173, -63, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DC0A00000000000000000000000019C0
   27894497, -64, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DD0A00000000000000000000000019C0
   27894599, -63, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DD0A00000000000000000000000019C0
   27894701, -63, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DD0A00000000000000000000000019C0
   27897031, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DD0A00000000000000000000000019C0
   27897141, -89, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DD0A00000000000000000000000019C0
   27899585, -76, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DD0A00000000000000000000000019C0
   27899691, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DD0A00000000000000000000000019C0
   27899795, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DD0A00000000000000000000000019C0
   27902208, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DD0A00000000000000000000000019C0
   27902316, -88, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DD0A00000000000000000000000019C0
   27907313, -79, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DE0A00000000000000000000000019C0
   27907418, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DE0A00000000000000000000000019C0
   27909842, -77, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DE0A00000000000000000000000019C0
   27909950, -77, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DE0A00000000000000000000000019C0
   27910060, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DE0A00000000000000000000000019C0
   27912395, -91, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DE0A00000000000000000000000019C0
   27912503, -89, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DE0A00000000000000000000000019C0
   27912603, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DE0A00000000000000000000000019C0
   27914927, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DE0A00000000000000000000000019C0
   27915030, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DE0A00000000000000000000000019C0
   27915139, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DE0A00000000000000000000000019C0
   27917476, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DF0A00000000000000000000000019C0
   27917585, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DF0A00000000000000000000000019C0
   27917692, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DF0A00000000000000000000000019C0
   27925272, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DF0A00000000000000000000000019C0
   27925373, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040DF0A00000000000000000000000019C0
   27927790, -90, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E00A00000000000000000000000019C0
   27932849, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E00A00000000000000000000000019C0
   27932956, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E00A00000000000000000000000019C0
   27933061, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E00A00000000000000000000000019C0
   27940537, -75, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E10A00000000000000000000000019C0
   27940639, -75, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E10A00000000000000000000000019C0
   27940740, -76, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E10A00000000000000000000000019C0
   27943070, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E10A00000000000000000000000019C0
   27943173, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E10A00000000000000000000000019C0
   27943278, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E10A00000000000000000000000019C0
   27943380, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E10A00000000000000000000000019C0
   27945778, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E10A00000000000000000000000019C0
   27945881, -88, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E10A00000000000000000000000019C0
   27955900, -79, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E20A00000000000000000000000019C0
   27956007, -77, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E20A00000000000000000000000019C0
   27956113, -79, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E20A00000000000000000000000019C0
   27958650, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E30A00000000000000000000000019C0
   27961053, -93, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E30A00000000000000000000000019C0
   27963579, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E30A00000000000000000000000019C0
   27963797, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E30A00000000000000000000000019C0
   27966229, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E30A00000000000000000000000019C0
   27966338, -89, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E30A00000000000000000000000019C0
   27968984, -91, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E30A00000000000000000000000019C0
   27971302, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E40A00000000000000000000000019C0
   27971408, -79, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E40A00000000000000000000000019C0
   27971510, -79, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E40A00000000000000000000000019C0
   27976355, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E40A00000000000000000000000019C0
   27976464, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E40A00000000000000000000000019C0
   27976565, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E40A00000000000000000000000019C0
   27978914, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E40A00000000000000000000000019C0
   27979021, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E40A00000000000000000000000019C0
   27979125, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E40A00000000000000000000000019C0
   27981553, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E50A00000000000000000000000019C0
   27981768, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E50A00000000000000000000000019C0
   27986607, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E50A00000000000000000000000019C0
   27986810, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E50A00000000000000000000000019C0
   27989152, -88, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E50A00000000000000000000000019C0
   27989364, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E50A00000000000000000000000019C0
   27991789, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E60A00000000000000000000000019C0
   27991895, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E60A00000000000000000000000019C0
   27994328, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E60A00000000000000000000000019C0
   27994432, -89, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E60A00000000000000000000000019C0
   27996883, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E60A00000000000000000000000019C0
   27996991, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E60A00000000000000000000000019C0
   27997093, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E60A00000000000000000000000019C0
   27999393, -75, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E60A00000000000000000000000019C0
   27999501, -75, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E60A00000000000000000000000019C0
   27999606, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E60A00000000000000000000000019C0
   28002035, -61, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E70A00000000000000000000000019C0
   28002142, -58, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E70A00000000000000000000000019C0
   28002245, -57, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E70A00000000000000000000000019C0
   28004562, -75, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E70A00000000000000000000000019C0
   28004670, -74, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E70A00000000000000000000000019C0
   28004772, -74, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E70A00000000000000000000000019C0
   28007104, -73, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E70A00000000000000000000000019C0
   28007212, -67, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E70A00000000000000000000000019C0
   28007314, -67, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E70A00000000000000000000000019C0
   28009729, -62, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E70A00000000000000000000000019C0
   28009832, -60, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E70A00000000000000000000000019C0
   28009934, -60, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E70A00000000000000000000000019C0
   28012248, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E70A00000000000000000000000019C0
   28012350, -78, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E70A00000000000000000000000019C0
   28012459, -70, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E70A00000000000000000000000019C0
   28014779, -75, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E80A00000000000000000000000019C0
   28014881, -75, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E80A00000000000000000000000019C0
   28014985, -75, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E80A00000000000000000000000019C0
   28017323, -64, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E80A00000000000000000000000019C0
   28017424, -65, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E80A00000000000000000000000019C0
   28017530, -63, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E80A00000000000000000000000019C0
   28019970, -69, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E80A00000000000000000000000019C0
   28020075, -71, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E80A00000000000000000000000019C0
   28020180, -69, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E80A00000000000000000000000019C0
   28022491, -77, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E80A00000000000000000000000019C0
   28022598, -77, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E80A00000000000000000000000019C0
   28022707, -78, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E80A00000000000000000000000019C0
   28025020, -74, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E90A00000000000000000000000019C0
   28025121, -70, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E90A00000000000000000000000019C0
   28025227, -68, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E90A00000000000000000000000019C0
   28027548, -88, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E90A00000000000000000000000019C0
   28027653, -70, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E90A00000000000000000000000019C0
   28027762, -69, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E90A00000000000000000000000019C0
   28027863, -67, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E90A00000000000000000000000019C0
   28030182, -69, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E90A00000000000000000000000019C0
   28030290, -67, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E90A00000000000000000000000019C0
   28030398, -66, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E90A00000000000000000000000019C0
   28032720, -66, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E90A00000000000000000000000019C0
   28032822, -67, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E90A00000000000000000000000019C0
   28032924, -67, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040E90A00000000000000000000000019C0
   28037891, -62, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EA0A00000000000000000000000019C0
   28037992, -62, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EA0A00000000000000000000000019C0
   28038100, -62, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EA0A00000000000000000000000019C0
   28040413, -77, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EA0A00000000000000000000000019C0
   28040520, -79, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EA0A00000000000000000000000019C0
   28040629, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EA0A00000000000000000000000019C0
   28042957, -62, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EA0A00000000000000000000000019C0
   28043060, -61, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EA0A00000000000000000000000019C0
   28043161, -63, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EA0A00000000000000000000000019C0
   28045562, -66, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EB0A00000000000000000000000019C0
   28045667, -73, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EB0A00000000000000000000000019C0
   28045772, -64, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EB0A00000000000000000000000019C0
   28050653, -64, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EB0A00000000000000000000000019C0
   28050757, -63, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EB0A00000000000000000000000019C0
   28050859, -64, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EB0A00000000000000000000000019C0
   28053180, -62, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EB0A00000000000000000000000019C0
   28053285, -58, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EB0A00000000000000000000000019C0
   28053387, -62, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EB0A00000000000000000000000019C0
   28055812, -60, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EC0A00000000000000000000000019C0
   28055913, -60, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EC0A00000000000000000000000019C0
   28056017, -61, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EC0A00000000000000000000000019C0
   28058321, -60, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EC0A00000000000000000000000019C0
   28058422, -60, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EC0A00000000000000000000000019C0
   28058531, -59, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EC0A00000000000000000000000019C0
   28060879, -61, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EC0A00000000000000000000000019C0
   28060980, -61, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EC0A00000000000000000000000019C0
   28061082, -60, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EC0A00000000000000000000000019C0
   28063399, -61, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EC0A00000000000000000000000019C0
   28063500, -60, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EC0A00000000000000000000000019C0
   28063607, -60, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EC0A00000000000000000000000019C0
   28066028, -65, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EC0A00000000000000000000000019C0
   28066138, -64, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EC0A00000000000000000000000019C0
   28066239, -63, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EC0A00000000000000000000000019C0
   28068581, -63, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040ED0A00000000000000000000000019C0
   28068684, -64, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040ED0A00000000000000000000000019C0
   28068786, -64, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040ED0A00000000000000000000000019C0
   28073639, -72, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040ED0A00000000000000000000000019C0
   28073747, -72, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040ED0A00000000000000000000000019C0
   28073851, -71, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040ED0A00000000000000000000000019C0
   28076276, -73, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040ED0A00000000000000000000000019C0
   28076380, -73, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040ED0A00000000000000000000000019C0
   28076485, -72, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040ED0A00000000000000000000000019C0
   28078781, -75, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040EE0A00000000000000000000000019C0
